line_id,order_id,book_id,price
2337,9526,148,6.19
2338,9527,5652,12.22
2339,10549,5923,16.56
2340,10550,6032,4.54
2341,316,5668,17.31
2342,4411,8893,8.0
2343,6458,6696,16.18
2344,8505,2667,15.43
2345,9528,1540,7.55
2346,10551,5257,4.59
2347,317,8130,19.29
2348,318,7023,5.24
2349,4412,4637,5.95
2350,4413,2639,5.87
2351,6459,8411,17.98
2352,6460,2535,8.83
2353,8506,5835,5.95
2354,8507,10167,13.53
2355,9529,7134,3.53
2356,9530,10664,5.26
2357,10552,4886,8.14
2358,10553,7992,7.4
2359,319,7734,7.31
2360,320,8265,12.34
2361,4414,9529,8.63
2362,4415,6538,12.88
2363,6461,5080,7.02
2364,6462,4285,17.46
2365,8508,2324,8.51
2366,8509,5582,4.63
2367,9531,7264,11.39
2368,9532,9896,14.77
2369,10554,260,18.03
2370,10555,4869,9.67
2371,321,1162,1.43
2372,322,500,0.19
2373,4416,10157,10.72
2374,4417,10464,1.9
2375,6463,7265,19.6
2376,6464,10481,15.39
2377,8510,239,15.98
2378,8511,10345,5.05
2379,9533,5256,12.1
2380,9534,6755,4.42
2381,10556,3157,15.11
2382,10557,10307,7.3
2383,323,522,2.78
2384,4418,6164,7.06
2385,6465,1144,9.1
2386,8512,10765,9.44
2387,9535,5095,17.46
2388,10558,11031,6.77
2389,324,7978,11.4
2390,4419,7785,15.76
2391,6466,9358,16.82
2392,8513,7594,17.79
2393,9536,4440,6.54
2394,10559,4879,4.22
2395,325,8237,1.36
2396,4420,1330,7.87
2397,6467,6762,17.18
2398,8514,5251,15.65
2399,9537,5526,2.72
2400,10560,2104,10.76
2401,326,1364,19.98
2402,4421,6970,2.71
2403,6468,8884,11.71
2404,8515,5924,18.11
2405,9538,10342,18.63
2406,10561,9675,11.05
2407,327,1726,2.35
2408,328,1347,5.07
2409,4422,10063,15.23
2410,4423,1044,3.69
2411,6469,7145,13.13
2412,6470,3972,16.29
2413,8516,24,11.33
2414,8517,9204,8.72
2415,9539,7776,3.72
2416,9540,9278,12.22
2417,10562,6150,18.62
2418,10563,11087,3.79
2419,329,10657,4.42
2420,330,2572,9.86
2421,331,8573,7.48
2422,4424,6228,13.51
2423,4425,7783,9.41
2424,4426,2822,17.13
2425,6471,5812,0.84
2426,6472,7150,1.74
2427,6473,5646,5.52
2428,8518,9545,9.22
2429,8519,8145,5.53
2430,8520,2088,2.16
2431,9541,10875,11.25
2432,9542,9801,14.33
2433,9543,10470,11.1
2434,10564,10579,1.79
2435,10565,6629,14.2
2436,10566,8482,13.64
2437,332,1364,11.34
2438,333,5211,12.8
2439,334,8837,1.03
2440,4427,9733,4.39
2441,4428,5257,14.08
2442,4429,1149,8.08
2443,6474,7892,6.7
2444,6475,6099,14.7
2445,6476,350,19.03
2446,8521,7377,9.21
2447,8522,3497,3.79
2448,8523,43,9.02
2449,9544,2712,17.31
2450,9545,6643,7.76
2451,9546,1664,11.67
2452,10567,5211,11.83
2453,10568,6146,19.75
2454,10569,3109,8.7
2455,335,3746,7.57
2456,4430,9814,5.5
2457,6477,8108,16.37
2458,8524,10093,1.59
2459,9547,7527,2.88
2460,10570,7676,0.36
2461,336,217,0.88
2462,337,1796,13.5
2463,4431,9910,8.57
2464,4432,5234,1.33
2465,6478,10254,8.16
2466,6479,3070,3.1
2467,8525,10549,5.5
2468,8526,5907,16.59
2469,9548,6166,5.66
2470,9549,8361,18.18
2471,10571,3227,14.47
2472,10572,8318,11.35
2473,338,6604,5.32
2474,4433,6111,18.96
2475,6480,1038,12.43
2476,8527,9218,5.55
2477,9550,10040,13.58
2478,10573,7665,8.14
2479,339,10769,12.37
2480,340,2105,1.81
2481,4434,9833,2.96
2482,4435,987,19.99
2483,6481,8140,13.19
2484,6482,1136,10.64
2485,8528,3945,3.53
2486,8529,9103,11.23
2487,9551,3925,1.59
2488,9552,3773,9.14
2489,10574,2988,19.42
2490,10575,557,6.73
2491,341,5938,13.16
2492,342,7674,9.48
2493,343,3359,1.73
2494,4436,5869,7.55
2495,4437,3401,7.91
2496,4438,663,2.24
2497,6483,4234,11.34
2498,6484,7721,15.37
2499,6485,8463,9.95
2500,8530,2292,10.74
2501,8531,753,14.53
2502,8532,4793,19.47
2503,9553,6409,19.18
2504,9554,749,9.18
2505,9555,1040,1.8
2506,10576,1891,11.59
2507,10577,4313,4.0
2508,10578,9302,11.61
2509,344,4396,4.67
2510,345,10925,4.18
2511,346,1110,17.43
2512,4439,638,13.45
2513,4440,2131,18.79
2514,4441,1361,15.87
2515,6486,6680,12.43
2516,6487,3412,13.37
2517,6488,4694,2.08
2518,8533,2842,19.29
2519,8534,629,7.77
2520,8535,8613,14.08
2521,9556,2215,17.65
2522,9557,9073,8.59
2523,9558,7815,4.45
2524,10579,58,7.17
2525,10580,8656,16.27
2526,10581,8160,4.54
2527,347,10389,19.76
2528,4442,1549,14.64
2529,6489,2692,0.27
2530,8536,3815,13.46
2531,9559,3744,13.27
2532,10582,3427,10.99
2533,348,9165,9.4
2534,4443,9777,19.67
2535,6490,3139,9.19
2536,8537,5019,17.54
2537,9560,348,10.51
2538,10583,5950,1.93
2539,349,9774,2.05
2540,4444,9762,1.58
2541,6491,8497,11.62
2542,8538,6826,6.49
2543,9561,8714,18.84
2544,10584,3999,19.43
2545,350,8665,19.6
2546,4445,6259,17.47
2547,6492,7556,15.51
2548,8539,9350,17.5
2549,9562,9496,12.86
2550,10585,7271,6.78
2551,351,8166,13.06
2552,352,714,7.22
2553,353,6827,19.68
2554,4446,887,8.93
2555,4447,11041,12.45
2556,4448,1515,16.25
2557,6493,7291,16.76
2558,6494,2505,12.22
2559,6495,4218,1.25
2560,8540,1960,13.85
2561,8541,10395,11.87
2562,8542,1844,0.95
2563,9563,8239,11.19
2564,9564,6423,4.14
2565,9565,3381,17.95
2566,10586,6420,3.84
2567,10587,2551,11.4
2568,10588,1801,1.99
2569,354,128,15.18
2570,355,8473,10.6
2571,4449,4063,4.72
2572,4450,941,14.29
2573,6496,3562,9.12
2574,6497,3564,4.66
2575,8543,2283,6.52
2576,8544,173,1.98
2577,9566,4978,18.82
2578,9567,4024,19.72
2579,10589,9392,5.26
2580,10590,8718,2.56
2581,356,3230,1.34
2582,4451,5162,2.37
2583,6498,2244,13.04
2584,8545,7299,6.47
2585,9568,7223,5.51
2586,10591,4776,6.4
2587,357,3477,12.05
2588,358,828,11.3
2589,359,6692,6.25
2590,4452,8433,17.04
2591,4453,10986,7.6
2592,4454,10447,11.08
2593,6499,10598,2.02
2594,6500,7209,18.72
2595,6501,8200,17.53
2596,8546,1917,4.62
2597,8547,7109,10.03
2598,8548,6564,8.92
2599,9569,5106,19.15
2600,9570,4557,3.52
2601,9571,7245,14.55
2602,10592,7626,4.87
2603,10593,1803,1.58
2604,10594,10122,6.22
2605,360,9201,4.02
2606,361,5831,0.35
2607,4455,5733,10.48
2608,4456,818,15.92
2609,6502,8442,8.12
2610,6503,8391,11.05
2611,8549,5558,16.81
2612,8550,7826,19.92
2613,9572,9667,7.13
2614,9573,1970,16.3
2615,10595,6054,5.51
2616,10596,8292,17.99
2617,362,2918,12.25
2618,4457,3061,10.77
2619,6504,9642,14.35
2620,8551,10997,15.78
2621,9574,10914,10.73
2622,10597,8245,1.9
2623,363,2794,19.42
2624,364,1136,11.94
2625,365,7550,12.04
2626,4458,10843,1.33
2627,4459,4550,16.9
2628,4460,11111,9.15
2629,6505,3256,1.8
2630,6506,6365,11.81
2631,6507,2628,8.19
2632,8552,3761,9.24
2633,8553,3303,1.95
2634,8554,6648,13.89
2635,9575,7577,6.41
2636,9576,6240,16.84
2637,9577,5858,2.14
2638,10598,10625,9.09
2639,10599,4522,13.38
2640,10600,1409,12.51
2641,366,8323,17.27
2642,367,806,15.45
2643,4461,7169,18.09
2644,4462,6560,4.69
2645,6508,4491,6.3
2646,6509,4039,17.41
2647,8555,2938,14.17
2648,8556,8347,12.51
2649,9578,9756,10.15
2650,9579,10103,0.34
2651,10601,4019,15.09
2652,10602,7670,3.66
2653,368,9427,13.74
2654,369,9938,8.1
2655,4463,3849,10.29
2656,4464,5940,2.53
2657,6510,331,15.4
2658,6511,8460,9.84
2659,8557,1991,8.37
2660,8558,6193,10.54
2661,9580,10742,4.92
2662,9581,3714,18.61
2663,10603,7255,9.37
2664,10604,4290,10.45
2665,370,5080,14.3
2666,4465,2282,17.61
2667,6512,8752,5.84
2668,8559,1118,12.52
2669,9582,9219,5.3
2670,10605,9332,7.98
2671,371,5323,3.9
2672,372,6011,2.32
2673,4466,10663,8.89
2674,4467,3863,8.05
2675,6513,10793,12.87
2676,6514,3412,12.06
2677,8560,1071,13.43
2678,8561,759,6.54
2679,9583,4779,3.34
2680,9584,6092,4.72
2681,10606,5969,19.5
2682,10607,2948,8.0
2683,373,2282,16.51
2684,4468,5704,1.73
2685,6515,9956,4.29
2686,8562,4310,5.87
2687,9585,3406,12.99
2688,10608,3660,13.93
2689,374,5514,7.76
2690,375,5055,2.14
2691,376,1910,10.75
2692,4469,1910,4.93
2693,4470,7980,16.93
2694,4471,902,17.31
2695,6516,944,16.54
2696,6517,9809,18.53
2697,6518,10984,3.13
2698,8563,9146,12.8
2699,8564,8167,15.0
2700,8565,6087,9.72
2701,9586,8765,9.63
2702,9587,495,15.56
2703,9588,8405,8.87
2704,10609,10585,8.53
2705,10610,3086,2.16
2706,10611,7870,4.26
2707,377,10496,1.55
2708,378,6191,11.01
2709,4472,922,15.25
2710,4473,6285,10.73
2711,6519,10983,6.53
2712,6520,7473,7.57
2713,8566,9764,5.04
2714,8567,6994,7.72
2715,9589,501,1.33
2716,9590,2204,15.81
2717,10612,3981,8.35
2718,10613,170,16.46
2719,379,765,17.5
2720,4474,1877,4.37
2721,6521,6518,5.48
2722,8568,6822,4.86
2723,9591,4187,3.04
2724,10614,7033,14.08
2725,380,6936,0.1
2726,4475,1729,15.23
2727,6522,3790,8.38
2728,8569,820,2.22
2729,9592,3713,6.71
2730,10615,7527,7.52
2731,381,9452,2.41
2732,382,588,18.07
2733,4476,3986,1.62
2734,4477,3677,8.18
2735,6523,605,0.88
2736,6524,643,3.12
2737,8570,6765,11.43
2738,8571,369,9.03
2739,9593,1756,8.69
2740,9594,7780,3.85
2741,10616,9618,14.9
2742,10617,1457,8.4
2743,383,7866,5.5
2744,384,2833,8.95
2745,4478,5270,0.51
2746,4479,7874,9.23
2747,6525,2047,10.71
2748,6526,1398,0.43
2749,8572,8128,11.76
2750,8573,8341,19.67
2751,9595,7444,7.88
2752,9596,10722,12.72
2753,10618,3208,10.67
2754,10619,8945,8.37
2755,385,7576,2.98
2756,4480,7805,1.22
2757,6527,2232,16.4
2758,8574,5536,0.56
2759,9597,7203,3.06
2760,10620,9152,13.07
2761,386,8913,0.88
2762,4481,9101,19.14
2763,6528,3685,15.7
2764,8575,10360,6.01
2765,9598,7897,12.94
2766,10621,1169,11.69
2767,387,6765,5.72
2768,388,6754,3.53
2769,4482,686,15.57
2770,4483,7877,4.08
2771,6529,9967,17.34
2772,6530,7212,12.79
2773,8576,2821,6.97
2774,8577,10929,17.31
2775,9599,4245,6.21
2776,9600,4548,2.23
2777,10622,3697,6.52
2778,10623,7045,3.76
2779,389,446,12.73
2780,390,697,8.07
2781,391,9221,18.68
2782,392,2041,2.3
2783,4484,284,15.64
2784,4485,9266,16.37
2785,4486,6612,10.31
2786,4487,8851,8.61
2787,6531,8527,10.8
2788,6532,4466,7.73
2789,6533,8110,9.69
2790,6534,2633,14.58
2791,8578,10409,9.81
2792,8579,7187,15.16
2793,8580,9493,19.82
2794,8581,4414,0.19
2795,9601,9553,5.27
2796,9602,8265,18.46
2797,9603,4297,3.24
2798,9604,7257,15.5
2799,10624,10204,5.23
2800,10625,6175,19.82
2801,10626,3237,9.62
2802,10627,5916,4.31
2803,393,5381,15.42
2804,394,4496,14.15
2805,395,3612,10.02
2806,396,5906,3.03
2807,4488,1827,7.33
2808,4489,3797,12.12
2809,4490,73,4.29
2810,4491,578,12.33
2811,6535,10324,15.79
2812,6536,1811,8.92
2813,6537,8242,7.33
2814,6538,6786,19.0
2815,8582,10253,15.13
2816,8583,205,16.45
2817,8584,626,16.28
2818,8585,10040,1.38
2819,9605,7111,19.76
2820,9606,243,2.91
2821,9607,7372,17.52
2822,9608,4357,6.61
2823,10628,5311,7.91
2824,10629,6058,10.73
2825,10630,543,12.69
2826,10631,301,4.62
2827,397,816,13.48
2828,4492,1670,14.56
2829,6539,2123,15.39
2830,8586,3054,1.29
2831,9609,5543,5.96
2832,10632,11076,1.67
2833,398,4789,18.04
2834,4493,2426,7.69
2835,6540,2992,3.82
2836,8587,1638,3.27
2837,9610,4179,7.76
2838,10633,9037,17.95
2839,399,568,11.25
2840,4494,7345,12.25
2841,6541,918,11.49
2842,8588,6963,8.1
2843,9611,1640,10.44
2844,10634,1875,5.52
2845,400,9736,10.94
2846,401,1221,18.15
2847,402,2330,6.47
2848,403,11021,19.63
2849,4495,10403,14.62
2850,4496,9459,1.15
2851,4497,8200,10.25
2852,4498,3921,4.48
2853,6542,689,12.76
2854,6543,55,2.2
2855,6544,5959,6.95
2856,6545,1455,12.23
2857,8589,7392,9.76
2858,8590,4967,15.36
2859,8591,5581,4.07
2860,8592,5701,19.03
2861,9612,2459,5.0
2862,9613,6538,3.75
2863,9614,1948,6.25
2864,9615,409,4.93
2865,10635,1370,17.51
2866,404,87,8.25
2867,405,443,19.22
2868,4499,7623,10.86
2869,4500,7331,13.32
2870,6546,3934,15.39
2871,6547,8751,12.49
2872,8593,8481,18.76
2873,8594,4485,4.03
2874,9616,8884,7.75
2875,9617,6039,11.02
2876,406,1404,19.56
2877,407,5699,12.53
2878,4501,6625,1.96
2879,4502,7831,4.5
2880,6548,155,7.89
2881,6549,10345,9.32
2882,8595,6011,6.07
2883,8596,9966,11.38
2884,9618,1745,1.55
2885,9619,10203,7.05
2886,408,140,0.09
2887,4503,10959,18.22
2888,6550,6681,5.38
2889,8597,6052,18.25
2890,9620,10357,18.33
2891,409,8794,4.04
2892,4504,7116,11.82
2893,6551,415,8.26
2894,8598,10604,10.52
2895,9621,8585,5.59
2896,410,920,11.49
2897,411,6959,8.06
2898,4505,1546,9.71
2899,4506,117,11.92
2900,6552,10559,19.13
2901,6553,10422,16.27
2902,8599,2854,16.85
2903,8600,4933,13.78
2904,9622,1282,10.17
2905,9623,2203,9.27
2906,412,8058,4.61
2907,413,10893,4.08
2908,4507,917,16.01
2909,4508,8402,7.48
2910,6554,6733,18.06
2911,6555,7794,15.86
2912,8601,9614,18.82
2913,8602,1257,14.83
2914,9624,4099,12.36
2915,9625,10946,1.31
2916,414,4177,13.62
2917,4509,3093,6.95
2918,6556,10047,9.46
2919,8603,7292,17.16
2920,9626,3612,0.97
2921,415,2990,3.96
2922,416,2049,6.53
2923,4510,887,8.39
2924,4511,9540,0.58
2925,6557,6377,15.57
2926,6558,1919,10.54
2927,8604,1319,0.22
2928,8605,7786,9.31
2929,9627,2545,14.93
2930,9628,524,19.91
2931,417,9307,3.92
2932,4512,5225,15.21
2933,6559,4378,13.72
2934,8606,2772,3.76
2935,9629,2132,7.89
2936,418,4433,16.16
2937,4513,9410,16.08
2938,6560,5374,0.06
2939,8607,6291,16.36
2940,9630,4396,10.42
2941,419,4659,10.62
2942,420,4450,8.12
2943,421,9231,18.61
2944,422,1831,0.61
2945,4514,7340,4.13
2946,4515,591,12.92
2947,4516,797,8.39
2948,4517,9810,3.01
2949,6561,1192,1.69
2950,6562,1115,4.96
2951,6563,10448,19.03
2952,6564,10456,16.89
2953,8608,4488,9.67
2954,8609,2301,11.67
2955,8610,3314,14.77
2956,8611,8884,15.54
2957,9631,5455,2.4
2958,9632,1427,5.64
2959,9633,269,5.51
2960,9634,3383,13.89
2961,423,6223,14.27
2962,424,9895,6.13
2963,4518,9619,8.06
2964,4519,4699,18.04
2965,6565,2704,10.18
2966,6566,9076,11.03
2967,8612,3460,18.0
2968,8613,6315,2.75
2969,9635,10953,10.2
2970,9636,6637,9.05
2971,425,5271,0.21
2972,4520,7037,2.6
2973,6567,8374,7.46
2974,8614,6759,18.36
2975,9637,8553,1.77
2976,426,1532,8.44
2977,4521,7765,4.45
2978,6568,224,8.64
2979,8615,1123,4.16
2980,9638,8193,1.16
2981,427,916,4.73
2982,428,10410,19.37
2983,4522,401,5.49
2984,4523,2934,9.91
2985,6569,7626,18.82
2986,6570,7219,8.42
2987,8616,1762,10.58
2988,8617,1883,5.19
2989,9639,8789,3.42
2990,9640,5402,18.29
2991,429,1287,16.69
2992,4524,9200,12.6
2993,6571,7451,9.16
2994,8618,3131,0.66
2995,9641,3559,10.02
2996,430,6056,4.38
2997,4525,5155,13.17
2998,6572,10046,10.78
2999,8619,10974,6.29
3000,9642,6833,2.53
3001,431,8800,11.49
3002,432,5574,15.61
3003,433,4441,13.09
3004,4526,835,8.23
3005,4527,9262,18.55
3006,4528,1570,18.44
3007,6573,2091,3.45
3008,6574,3339,19.64
3009,6575,111,2.07
3010,8620,5426,2.56
3011,8621,1961,9.95
3012,8622,10681,6.13
3013,9643,7256,6.83
3014,9644,8361,14.65
3015,9645,4538,16.84
3016,434,10978,8.14
3017,4529,834,3.07
3018,6576,6046,5.12
3019,8623,7233,9.65
3020,9646,5133,17.19
3021,435,10177,19.88
3022,436,2515,2.96
3023,4530,700,17.4
3024,4531,1789,3.88
3025,6577,5440,17.23
3026,6578,9360,12.43
3027,8624,6495,1.08
3028,8625,5779,8.69
3029,9647,6846,15.45
3030,9648,176,15.24
3031,437,8475,10.46
3032,438,3678,1.67
3033,4532,4734,17.54
3034,4533,1197,18.15
3035,6579,2397,7.08
3036,6580,1381,11.16
3037,8626,4661,8.39
3038,8627,9363,18.97
3039,9649,2437,4.98
3040,9650,6532,3.77
3041,439,2032,6.93
3042,4534,2066,17.76
3043,6581,9837,15.12
3044,8628,1409,7.31
3045,9651,4991,2.91
3046,440,4258,9.53
3047,441,2600,14.79
3048,442,11081,15.23
3049,4535,9123,16.3
3050,4536,6840,12.58
3051,4537,3351,12.37
3052,6582,2104,1.8
3053,6583,9818,2.84
3054,6584,702,17.78
3055,8629,2852,12.28
3056,8630,3355,13.31
3057,8631,4694,2.27
3058,9652,3362,3.4
3059,9653,10494,4.12
3060,9654,2232,7.7
3061,443,3593,9.19
3062,444,3666,5.37
3063,4538,3934,19.25
3064,4539,8370,17.47
3065,6585,1243,18.74
3066,6586,3907,18.87
3067,8632,7404,9.92
3068,8633,5372,18.53
3069,9655,2047,2.81
3070,9656,1676,6.63
3071,445,2294,0.72
3072,4540,6246,13.98
3073,6587,9023,19.15
3074,8634,3947,18.03
3075,9657,4919,10.13
3076,446,2292,10.21
3077,4541,10395,2.8
3078,6588,9982,1.31
3079,8635,7086,19.75
3080,9658,298,3.42
3081,447,8627,7.27
3082,448,5467,7.32
3083,4542,3968,13.69
3084,4543,3927,14.22
3085,6589,5525,6.99
3086,6590,2868,4.8
3087,8636,4755,8.33
3088,8637,8897,14.98
3089,9659,3858,9.72
3090,9660,4344,9.87
3091,449,3303,0.06
3092,450,1400,12.38
3093,451,7997,14.72
3094,4544,5822,8.17
3095,4545,5257,2.74
3096,4546,2978,18.54
3097,6591,9268,7.67
3098,6592,4650,18.79
3099,6593,4927,7.92
3100,8638,7261,1.48
3101,8639,4598,16.87
3102,8640,10892,7.27
3103,9661,9795,6.23
3104,9662,10190,12.9
3105,9663,5314,9.06
3106,452,9256,16.01
3107,453,5644,2.69
3108,4547,1683,7.05
3109,4548,3430,9.68
3110,6594,5515,0.52
3111,6595,7150,2.71
3112,8641,8335,6.78
3113,8642,4992,4.51
3114,9664,8703,4.68
3115,9665,9159,8.28
3116,454,6679,15.19
3117,4549,11088,14.08
3118,6596,5912,10.89
3119,8643,1416,0.07
3120,9666,7072,3.35
3121,455,10363,3.08
3122,4550,10856,8.33
3123,6597,1738,10.62
3124,8644,2066,6.72
3125,9667,1358,12.06
3126,456,7209,8.62
3127,457,2348,15.25
3128,4551,1988,12.12
3129,4552,5499,13.06
3130,6598,8709,19.09
3131,6599,4715,5.11
3132,8645,74,5.32
3133,8646,3465,15.16
3134,9668,9531,0.17
3135,9669,5272,6.86
3136,458,3255,8.68
3137,459,3267,3.31
3138,4553,10526,4.68
3139,4554,3700,19.2
3140,6600,8937,2.71
3141,6601,2988,18.71
3142,8647,9712,11.14
3143,8648,1859,3.27
3144,9670,3534,1.93
3145,9671,5902,7.25
3146,460,2449,0.27
3147,4555,4526,19.87
3148,6602,8316,15.13
3149,8649,6005,8.59
3150,9672,5867,6.97
3151,461,1796,15.22
3152,4556,3573,6.44
3153,6603,7209,5.45
3154,8650,4669,5.6
3155,9673,1574,17.34
3156,462,10130,19.02
3157,463,276,5.41
3158,4557,3088,11.53
3159,4558,551,10.36
3160,6604,4918,13.12
3161,6605,10604,15.96
3162,8651,1451,5.16
3163,8652,10001,14.41
3164,9674,10075,7.33
3165,9675,1279,9.51
3166,464,371,14.79
3167,4559,6657,15.45
3168,6606,751,0.4
3169,8653,9982,8.52
3170,9676,4878,18.28
3171,465,2844,10.71
3172,4560,10137,18.97
3173,6607,106,4.04
3174,8654,10912,5.96
3175,9677,6095,16.9
3176,466,6465,7.41
3177,4561,1214,8.69
3178,6608,9391,18.34
3179,8655,597,10.34
3180,9678,4712,11.33
3181,467,6259,2.26
3182,4562,9751,0.87
3183,6609,6545,16.21
3184,8656,3211,0.22
3185,9679,2096,18.19
3186,468,10932,3.68
3187,469,10819,6.2
3188,4563,7038,4.66
3189,4564,2963,12.66
3190,6610,4079,18.67
3191,6611,6317,0.76
3192,8657,5429,6.5
3193,8658,1791,16.59
3194,9680,7410,16.81
3195,9681,2277,10.03
3196,470,9950,19.33
3197,4565,1665,16.97
3198,6612,8840,8.53
3199,8659,8338,9.34
3200,9682,966,0.66
3201,471,10060,8.44
3202,4566,4431,14.49
3203,6613,4770,19.39
3204,8660,6241,17.93
3205,9683,8888,6.11
3206,472,1445,14.67
3207,4567,3090,3.76
3208,6614,1190,19.41
3209,8661,5927,15.03
3210,9684,1768,10.8
3211,473,2493,10.0
3212,474,9205,12.74
3213,4568,7819,12.06
3214,4569,10077,14.4
3215,6615,9832,5.15
3216,6616,7092,8.28
3217,8662,1756,10.94
3218,8663,2901,13.26
3219,9685,5935,13.55
3220,9686,8771,18.17
3221,475,1965,3.16
3222,4570,2898,16.56
3223,6617,3992,6.2
3224,8664,5267,8.74
3225,9687,8501,10.2
3226,476,2858,15.1
3227,4571,40,15.06
3228,6618,8404,10.34
3229,8665,3546,0.85
3230,9688,2861,3.15
3231,477,189,12.23
3232,478,83,4.05
3233,479,11008,6.8
3234,4572,8134,12.71
3235,4573,10957,0.34
3236,4574,1461,12.1
3237,6619,7030,6.87
3238,6620,9146,1.59
3239,6621,10360,8.35
3240,8666,3273,4.36
3241,8667,2310,7.68
3242,8668,3300,6.63
3243,9689,8531,16.8
3244,9690,10001,19.5
3245,9691,1974,19.25
3246,480,3127,10.34
3247,4575,8259,3.21
3248,6622,6392,7.83
3249,8669,2612,19.97
3250,9692,3218,9.0
3251,481,4244,11.15
3252,482,7162,10.91
3253,483,8873,7.01
3254,4576,3998,14.91
3255,4577,7218,0.15
3256,4578,1028,8.77
3257,6623,10194,5.3
3258,6624,6407,1.69
3259,6625,7740,4.49
3260,8670,389,10.03
3261,8671,4471,10.1
3262,8672,3562,1.71
3263,9693,5187,1.5
3264,9694,10864,13.14
3265,9695,3964,16.19
3266,484,10904,9.42
3267,4579,4612,13.2
3268,6626,619,5.97
3269,8673,3618,14.61
3270,9696,7544,3.96
3271,485,10627,3.64
3272,4580,510,13.65
3273,6627,3050,6.47
3274,8674,8847,0.1
3275,9697,7129,3.76
3276,486,187,10.41
3277,4581,6149,4.03
3278,6628,3883,2.82
3279,8675,7313,17.28
3280,9698,3865,2.91
3281,487,7614,19.71
3282,4582,9738,8.38
3283,6629,5230,1.86
3284,8676,599,19.81
3285,9699,8811,19.75
3286,488,6244,16.88
3287,489,5958,2.92
3288,4583,1380,3.63
3289,4584,5958,2.66
3290,6630,653,17.88
3291,6631,3283,15.85
3292,8677,856,0.15
3293,8678,8977,0.23
3294,9700,7087,3.0
3295,9701,9345,14.98
3296,490,2507,17.59
3297,4585,8020,19.32
3298,6632,7440,8.89
3299,8679,2414,15.02
3300,9702,1159,5.35
3301,491,293,6.56
3302,4586,6249,16.48
3303,6633,4835,14.02
3304,8680,2236,18.04
3305,9703,10090,16.57
3306,492,4700,12.52
3307,493,9606,8.77
3308,4587,6695,13.87
3309,4588,7374,4.66
3310,6634,1964,3.67
3311,6635,4324,7.85
3312,8681,8850,16.01
3313,8682,6845,13.5
3314,9704,5894,12.47
3315,9705,5876,15.4
3316,494,2959,0.39
3317,495,3327,8.74
3318,4589,3197,2.52
3319,4590,8551,9.29
3320,6636,185,13.79
3321,6637,4427,18.42
3322,8683,4567,5.8
3323,8684,2425,4.4
3324,9706,4957,11.36
3325,9707,5597,16.23
3326,496,6100,6.14
3327,4591,9900,10.56
3328,6638,10803,5.41
3329,8685,4898,7.78
3330,9708,6951,19.12
3331,497,10094,13.35
3332,498,6840,1.44
3333,499,5727,7.16
3334,4592,2747,3.2
3335,4593,648,16.24
3336,4594,9841,19.74
3337,6639,3124,8.86
3338,6640,4152,10.73
3339,6641,6275,4.2
3340,8686,3974,3.12
3341,8687,7892,1.56
3342,8688,2915,1.52
3343,9709,6607,14.82
3344,9710,10278,7.92
3345,9711,2314,17.04
3346,500,7088,12.57
3347,501,2575,5.43
3348,502,7389,10.11
3349,4595,5952,3.16
3350,4596,2073,9.13
3351,4597,8066,5.09
3352,6642,1087,14.5
3353,6643,3688,9.65
3354,6644,4644,12.8
3355,8689,10543,16.36
3356,8690,2742,15.58
3357,8691,1721,8.73
3358,9712,8008,5.77
3359,9713,3142,10.94
3360,9714,9875,15.94
3361,503,3588,4.42
3362,504,1545,0.6
3363,4598,8177,11.67
3364,4599,7937,16.32
3365,6645,10449,4.96
3366,6646,4701,7.37
3367,8692,6405,15.45
3368,8693,1498,7.12
3369,9715,4189,16.29
3370,9716,10485,5.37
3371,505,5735,15.43
3372,4600,3466,4.85
3373,6647,3104,13.33
3374,8694,5526,9.66
3375,9717,10292,3.52
3376,506,1180,0.03
3377,507,7671,8.85
3378,4601,1608,7.9
3379,4602,6016,10.38
3380,6648,10824,6.14
3381,6649,6862,3.25
3382,8695,10708,6.49
3383,8696,8177,14.02
3384,9718,3350,8.04
3385,9719,1183,6.51
3386,508,3443,11.4
3387,509,10260,18.01
3388,4603,8189,19.57
3389,4604,7612,9.71
3390,6650,4162,8.29
3391,6651,10562,10.07
3392,8697,7459,16.82
3393,8698,2160,8.95
3394,9720,7286,18.64
3395,9721,7735,13.6
3396,510,3504,10.68
3397,4605,8075,0.53
3398,6652,10626,13.91
3399,8699,6821,19.57
3400,9722,587,6.57
3401,511,5395,8.77
3402,512,8215,7.52
3403,4606,7395,3.91
3404,4607,10938,6.58
3405,6653,7743,9.85
3406,6654,4176,7.97
3407,8700,9655,2.85
3408,8701,1215,2.36
3409,9723,2935,19.28
3410,9724,333,5.13
3411,513,2150,3.92
3412,514,4467,8.37
3413,4608,9891,3.78
3414,4609,3085,16.4
3415,6655,2972,17.52
3416,6656,6444,5.35
3417,8702,6682,4.0
3418,8703,2203,7.8
3419,9725,3966,12.24
3420,9726,11013,2.27
3421,515,6652,12.98
3422,516,5016,6.15
3423,4610,2050,19.98
3424,4611,4929,4.35
3425,6657,8445,2.84
3426,6658,4824,14.83
3427,8704,4523,16.16
3428,8705,9142,13.67
3429,9727,10598,14.24
3430,9728,7824,7.59
3431,517,8765,16.01
3432,518,7109,15.87
3433,519,555,17.38
3434,4612,2179,7.44
3435,4613,3028,4.89
